#Firmware: MS3 1.5.1 release     20171006 16:30BST (c) JSM/KC ********
PriLevel,SecLevel,Trigger,Sync,ToothTime,Time
Flag,Flag,Flag,Flag,ms,ms
0.0,0.0,0.0,1.0,18.269,88585.34
0.0,1.0,1.0,1.0,9.748,88595.09
1.0,1.0,0.0,1.0,2.132,88597.23
0.0,1.0,0.0,1.0,18.362,88615.586
1.0,1.0,0.0,1.0,11.915,88627.5
0.0,0.0,0.0,1.0,18.379,88645.88
1.0,0.0,0.0,1.0,11.754,88657.64
1.0,1.0,1.0,1.0,9.777,88667.414
0.0,1.0,0.0,1.0,8.488,88675.9
1.0,1.0,0.0,1.0,11.768,88687.664
0.0,0.0,0.0,1.0,18.469,88706.13
0.0,1.0,1.0,1.0,9.917,88716.05
1.0,1.0,0.0,1.0,2.183,88718.23
0.0,1.0,0.0,1.0,18.705,88736.93
1.0,1.0,0.0,1.0,12.154,88749.086
0.0,0.0,0.0,1.0,18.68,88767.766
1.0,0.0,0.0,1.0,11.925,88779.69
1.0,1.0,1.0,1.0,9.899,88789.586
0.0,1.0,0.0,1.0,8.518,88798.1
1.0,1.0,0.0,1.0,11.816,88809.914
0.0,0.0,0.0,1.0,18.495,88828.41
0.0,1.0,1.0,1.0,9.853,88838.26
1.0,1.0,0.0,1.0,2.16,88840.414
0.0,1.0,0.0,1.0,18.563,88858.98
1.0,1.0,0.0,1.0,12.033,88871.01
0.0,0.0,0.0,1.0,18.546,88889.555
1.0,0.0,0.0,1.0,11.844,88901.4
1.0,1.0,1.0,1.0,9.846,88911.24
0.0,1.0,0.0,1.0,8.517,88919.76
1.0,1.0,0.0,1.0,11.812,88931.57
0.0,0.0,0.0,1.0,18.443,88950.016
0.0,1.0,1.0,1.0,9.778,88959.8
1.0,1.0,0.0,1.0,2.136,88961.93
0.0,1.0,0.0,1.0,18.366,88980.3
1.0,1.0,0.0,1.0,11.905,88992.2
0.0,0.0,0.0,1.0,18.305,89010.51
1.0,0.0,0.0,1.0,11.69,89022.195
1.0,1.0,1.0,1.0,9.733,89031.93
0.0,1.0,0.0,1.0,8.506,89040.44
1.0,1.0,0.0,1.0,11.853,89052.29
0.0,0.0,0.0,1.0,18.54,89070.83
0.0,1.0,1.0,1.0,9.865,89080.695
1.0,1.0,0.0,1.0,2.16,89082.85
0.0,1.0,0.0,1.0,18.525,89101.375
1.0,1.0,0.0,1.0,11.968,89113.34
0.0,0.0,0.0,1.0,18.381,89131.73
1.0,0.0,0.0,1.0,11.719,89143.445
1.0,1.0,1.0,1.0,9.737,89153.18
0.0,1.0,0.0,1.0,8.39,89161.57
1.0,1.0,0.0,1.0,11.62,89173.19
0.0,0.0,0.0,1.0,18.167,89191.35
0.0,1.0,1.0,1.0,9.654,89201.01
1.0,1.0,0.0,1.0,2.107,89203.12
0.0,1.0,0.0,1.0,18.189,89221.305
1.0,1.0,0.0,1.0,11.827,89233.13
0.0,0.0,0.0,1.0,18.33,89251.46
1.0,0.0,0.0,1.0,11.828,89263.29
1.0,1.0,1.0,1.0,9.799,89273.086
0.0,1.0,0.0,1.0,8.468,89281.555
1.0,1.0,0.0,1.0,11.752,89293.305
0.0,0.0,0.0,1.0,18.342,89311.65
0.0,1.0,1.0,1.0,9.727,89321.375
1.0,1.0,0.0,1.0,2.129,89323.51
0.0,1.0,0.0,1.0,18.33,89341.836
1.0,1.0,0.0,1.0,11.886,89353.72
0.0,0.0,0.0,1.0,18.309,89372.03
1.0,0.0,0.0,1.0,11.695,89383.73
1.0,1.0,1.0,1.0,9.707,89393.43
0.0,1.0,0.0,1.0,8.426,89401.86
1.0,1.0,0.0,1.0,11.7,89413.56
0.0,0.0,0.0,1.0,18.322,89431.88
0.0,1.0,1.0,1.0,9.802,89441.69
1.0,1.0,0.0,1.0,2.15,89443.836
0.0,1.0,0.0,1.0,18.423,89462.26
1.0,1.0,0.0,1.0,11.934,89474.195
0.0,0.0,0.0,1.0,18.382,89492.58
1.0,0.0,0.0,1.0,11.757,89504.336
1.0,1.0,1.0,1.0,9.778,89514.12
0.0,1.0,0.0,1.0,8.484,89522.6
1.0,1.0,0.0,1.0,11.773,89534.375
0.0,0.0,0.0,1.0,18.507,89552.88
0.0,1.0,1.0,1.0,9.955,89562.836
1.0,1.0,0.0,1.0,2.196,89565.03
0.0,1.0,0.0,1.0,18.722,89583.75
1.0,1.0,0.0,1.0,12.111,89595.86
0.0,0.0,0.0,1.0,18.625,89614.484
1.0,0.0,0.0,1.0,11.889,89626.375
1.0,1.0,1.0,1.0,9.87,89636.24
0.0,1.0,0.0,1.0,8.522,89644.766
1.0,1.0,0.0,1.0,11.801,89656.57
0.0,0.0,0.0,1.0,18.452,89675.02
0.0,1.0,1.0,1.0,9.815,89684.836
1.0,1.0,0.0,1.0,2.148,89686.984
0.0,1.0,0.0,1.0,18.576,89705.56
1.0,1.0,0.0,1.0,12.141,89717.7
0.0,0.0,0.0,1.0,18.687,89736.39
1.0,0.0,0.0,1.0,11.934,89748.33
1.0,1.0,1.0,1.0,9.902,89758.23
0.0,1.0,0.0,1.0,8.54,89766.766
1.0,1.0,0.0,1.0,11.841,89778.61
0.0,0.0,0.0,1.0,18.428,89797.04
0.0,1.0,1.0,1.0,9.721,89806.76
1.0,1.0,0.0,1.0,2.123,89808.88
0.0,1.0,0.0,1.0,18.306,89827.19
1.0,1.0,0.0,1.0,11.861,89839.05
0.0,0.0,0.0,1.0,18.212,89857.26
1.0,0.0,0.0,1.0,11.644,89868.9
1.0,1.0,1.0,1.0,9.685,89878.586
0.0,1.0,0.0,1.0,8.472,89887.055
1.0,1.0,0.0,1.0,11.771,89898.83
0.0,0.0,0.0,1.0,18.531,89917.36
0.0,1.0,1.0,1.0,10.009,89927.37
1.0,1.0,0.0,1.0,2.21,89929.58
0.0,1.0,0.0,1.0,18.901,89948.48
1.0,1.0,0.0,1.0,12.237,89960.71
0.0,0.0,0.0,1.0,18.721,89979.43
1.0,0.0,0.0,1.0,11.941,89991.37
1.0,1.0,1.0,1.0,9.937,90001.305
0.0,1.0,0.0,1.0,8.587,90009.89
1.0,1.0,0.0,1.0,11.87,90021.76
0.0,0.0,0.0,1.0,18.681,90040.44
0.0,1.0,1.0,1.0,10.099,90050.54
1.0,1.0,0.0,1.0,2.232,90052.77
0.0,1.0,0.0,1.0,19.042,90071.81
1.0,1.0,0.0,1.0,12.321,90084.13
0.0,0.0,0.0,1.0,18.995,90103.125
1.0,0.0,0.0,1.0,12.161,90115.29
1.0,1.0,1.0,1.0,10.088,90125.375
0.0,1.0,0.0,1.0,8.676,90134.055
1.0,1.0,0.0,1.0,12.032,90146.086
0.0,0.0,0.0,1.0,18.758,90164.84
0.0,1.0,1.0,1.0,9.936,90174.78
1.0,1.0,0.0,1.0,2.179,90176.96
0.0,1.0,0.0,1.0,18.669,90195.63
1.0,1.0,0.0,1.0,12.088,90207.72
0.0,0.0,0.0,1.0,18.569,90226.29
1.0,0.0,0.0,1.0,11.839,90238.125
1.0,1.0,1.0,1.0,9.839,90247.96
0.0,1.0,0.0,1.0,8.504,90256.47
1.0,1.0,0.0,1.0,11.79,90268.26
0.0,0.0,0.0,1.0,18.423,90286.68
0.0,1.0,1.0,1.0,9.764,90296.445
1.0,1.0,0.0,1.0,2.135,90298.58
0.0,1.0,0.0,1.0,18.342,90316.92
1.0,1.0,0.0,1.0,11.859,90328.78
0.0,0.0,0.0,1.0,18.343,90347.125
1.0,0.0,0.0,1.0,11.777,90358.9
1.0,1.0,1.0,1.0,9.751,90368.65
0.0,1.0,0.0,1.0,8.436,90377.086
1.0,1.0,0.0,1.0,11.707,90388.79
0.0,0.0,0.0,1.0,18.306,90407.09
0.0,1.0,1.0,1.0,9.756,90416.85
1.0,1.0,0.0,1.0,2.133,90418.984
0.0,1.0,0.0,1.0,18.26,90437.24
1.0,1.0,0.0,1.0,11.804,90449.05
0.0,0.0,0.0,1.0,18.185,90467.234
1.0,0.0,0.0,1.0,11.615,90478.85
1.0,1.0,1.0,1.0,9.65,90488.5
0.0,1.0,0.0,1.0,8.366,90496.87
1.0,1.0,0.0,1.0,11.595,90508.46
0.0,0.0,0.0,1.0,18.253,90526.71
0.0,1.0,1.0,1.0,9.839,90536.55
1.0,1.0,0.0,1.0,2.163,90538.71
0.0,1.0,0.0,1.0,18.55,90557.26
1.0,1.0,0.0,1.0,12.014,90569.27
0.0,0.0,0.0,1.0,18.471,90587.74
1.0,0.0,0.0,1.0,11.79,90599.53
1.0,1.0,1.0,1.0,9.799,90609.33
0.0,1.0,0.0,1.0,8.457,90617.78
1.0,1.0,0.0,1.0,11.729,90629.51
0.0,0.0,0.0,1.0,18.43,90647.94
0.0,1.0,1.0,1.0,9.926,90657.87
1.0,1.0,0.0,1.0,2.183,90660.05
0.0,1.0,0.0,1.0,18.809,90678.86
1.0,1.0,0.0,1.0,12.299,90691.16
0.0,0.0,0.0,1.0,18.896,90710.055
1.0,0.0,0.0,1.0,12.045,90722.1
1.0,1.0,1.0,1.0,10.028,90732.13
0.0,1.0,0.0,1.0,8.744,90740.875
1.0,1.0,0.0,1.0,12.136,90753.01
0.0,0.0,0.0,1.0,18.964,90771.97
0.0,1.0,1.0,1.0,10.041,90782.01
1.0,1.0,0.0,1.0,2.204,90784.21
0.0,1.0,0.0,1.0,18.874,90803.086
1.0,1.0,0.0,1.0,12.198,90815.28
0.0,0.0,0.0,1.0,18.809,90834.09
1.0,0.0,0.0,1.0,12.008,90846.1
1.0,1.0,1.0,1.0,9.973,90856.08
0.0,1.0,0.0,1.0,8.582,90864.66
1.0,1.0,0.0,1.0,11.916,90876.57
0.0,0.0,0.0,1.0,18.69,90895.26
0.0,1.0,1.0,1.0,10.014,90905.27
1.0,1.0,0.0,1.0,2.203,90907.48
0.0,1.0,0.0,1.0,18.863,90926.336
1.0,1.0,0.0,1.0,12.243,90938.58
0.0,0.0,0.0,1.0,18.808,90957.38
1.0,0.0,0.0,1.0,12.007,90969.39
1.0,1.0,1.0,1.0,9.988,90979.375
0.0,1.0,0.0,1.0,8.705,90988.08
1.0,1.0,0.0,1.0,12.104,91000.18
0.0,0.0,0.0,1.0,18.969,91019.15
0.0,1.0,1.0,1.0,10.12,91029.266
1.0,1.0,0.0,1.0,2.23,91031.49
0.0,1.0,0.0,1.0,18.954,91050.445
1.0,1.0,0.0,1.0,12.225,91062.67
0.0,0.0,0.0,1.0,18.863,91081.53
1.0,0.0,0.0,1.0,12.059,91093.59
1.0,1.0,1.0,1.0,10.007,91103.6
0.0,1.0,0.0,1.0,8.594,91112.195
1.0,1.0,0.0,1.0,11.916,91124.11
0.0,0.0,0.0,1.0,18.485,91142.59
0.0,1.0,1.0,1.0,9.735,91152.33
1.0,1.0,0.0,1.0,2.126,91154.45
0.0,1.0,0.0,1.0,18.43,91172.88
1.0,1.0,0.0,1.0,12.1,91184.984
0.0,0.0,0.0,1.0,18.57,91203.555
1.0,0.0,0.0,1.0,11.848,91215.41
1.0,1.0,1.0,1.0,9.856,91225.266
0.0,1.0,0.0,1.0,8.553,91233.82
1.0,1.0,0.0,1.0,11.887,91245.71
0.0,0.0,0.0,1.0,18.625,91264.336
0.0,1.0,1.0,1.0,9.935,91274.27
1.0,1.0,0.0,1.0,2.178,91276.45
0.0,1.0,0.0,1.0,18.544,91295.0
1.0,1.0,0.0,1.0,11.95,91306.95
0.0,0.0,0.0,1.0,18.423,91325.375
1.0,0.0,0.0,1.0,11.785,91337.16
1.0,1.0,1.0,1.0,9.788,91346.945
0.0,1.0,0.0,1.0,8.447,91355.39
1.0,1.0,0.0,1.0,11.716,91367.11
0.0,0.0,0.0,1.0,18.377,91385.484
0.0,1.0,1.0,1.0,9.844,91395.33
1.0,1.0,0.0,1.0,2.159,91397.484
0.0,1.0,0.0,1.0,18.631,91416.12
1.0,1.0,0.0,1.0,12.174,91428.29
0.0,0.0,0.0,1.0,18.674,91446.96
1.0,0.0,0.0,1.0,11.905,91458.87
1.0,1.0,1.0,1.0,9.91,91468.77
0.0,1.0,0.0,1.0,8.58,91477.35
1.0,1.0,0.0,1.0,11.886,91489.234
0.0,0.0,0.0,1.0,18.709,91507.945
0.0,1.0,1.0,1.0,10.097,91518.04
1.0,1.0,0.0,1.0,2.223,91520.266
0.0,1.0,0.0,1.0,18.942,91539.21
1.0,1.0,0.0,1.0,12.222,91551.43
0.0,0.0,0.0,1.0,18.818,91570.25
MARK 012
0.0,0.0,0.0,1.0,172.699,91742.945
0.0,1.0,1.0,1.0,9.7,91752.65
1.0,1.0,0.0,1.0,2.116,91754.766
0.0,1.0,0.0,1.0,18.24,91773.01
1.0,1.0,0.0,1.0,11.833,91784.84
0.0,0.0,0.0,1.0,18.187,91803.03
1.0,0.0,0.0,1.0,11.629,91814.664
1.0,1.0,1.0,1.0,9.658,91824.32
0.0,1.0,0.0,1.0,8.347,91832.664
1.0,1.0,0.0,1.0,11.569,91844.234
0.0,0.0,0.0,1.0,18.125,91862.36
0.0,1.0,1.0,1.0,9.682,91872.04
1.0,1.0,0.0,1.0,2.111,91874.15
0.0,1.0,0.0,1.0,18.196,91892.34
1.0,1.0,0.0,1.0,11.782,91904.125
0.0,0.0,0.0,1.0,18.149,91922.27
1.0,0.0,0.0,1.0,11.598,91933.875
1.0,1.0,1.0,1.0,9.642,91943.516
0.0,1.0,0.0,1.0,8.379,91951.9
1.0,1.0,0.0,1.0,11.64,91963.54
0.0,0.0,0.0,1.0,18.189,91981.73
0.0,1.0,1.0,1.0,9.639,91991.37
1.0,1.0,0.0,1.0,2.103,91993.47
0.0,1.0,0.0,1.0,18.175,92011.64
1.0,1.0,0.0,1.0,11.829,92023.47
0.0,0.0,0.0,1.0,18.153,92041.625
1.0,0.0,0.0,1.0,11.594,92053.22
1.0,1.0,1.0,1.0,9.643,92062.86
0.0,1.0,0.0,1.0,8.402,92071.26
1.0,1.0,0.0,1.0,11.67,92082.93
0.0,0.0,0.0,1.0,18.266,92101.195
0.0,1.0,1.0,1.0,9.756,92110.95
1.0,1.0,0.0,1.0,2.135,92113.086
0.0,1.0,0.0,1.0,18.312,92131.4
1.0,1.0,0.0,1.0,11.842,92143.24
0.0,0.0,0.0,1.0,18.255,92161.5
1.0,0.0,0.0,1.0,11.693,92173.195
1.0,1.0,1.0,1.0,9.713,92182.91
0.0,1.0,0.0,1.0,8.38,92191.29
1.0,1.0,0.0,1.0,11.625,92202.914
0.0,0.0,0.0,1.0,18.201,92221.12
0.0,1.0,1.0,1.0,9.714,92230.83
1.0,1.0,0.0,1.0,2.123,92232.95
0.0,1.0,0.0,1.0,18.397,92251.35
1.0,1.0,0.0,1.0,12.091,92263.445
0.0,0.0,0.0,1.0,18.603,92282.05
1.0,0.0,0.0,1.0,11.896,92293.945
1.0,1.0,1.0,1.0,9.892,92303.836
0.0,1.0,0.0,1.0,8.639,92312.48
1.0,1.0,0.0,1.0,12.033,92324.51
0.0,0.0,0.0,1.0,18.838,92343.34
0.0,1.0,1.0,1.0,10.065,92353.41
1.0,1.0,0.0,1.0,2.211,92355.62
0.0,1.0,0.0,1.0,18.782,92374.4
1.0,1.0,0.0,1.0,12.118,92386.516
0.0,0.0,0.0,1.0,18.686,92405.2
1.0,0.0,0.0,1.0,11.93,92417.13
1.0,1.0,1.0,1.0,9.915,92427.05
0.0,1.0,0.0,1.0,8.574,92435.62
1.0,1.0,0.0,1.0,11.893,92447.51
0.0,0.0,0.0,1.0,18.658,92466.164
0.0,1.0,1.0,1.0,10.0,92476.164
1.0,1.0,0.0,1.0,2.191,92478.35
0.0,1.0,0.0,1.0,18.997,92497.35
1.0,1.0,0.0,1.0,12.491,92509.84
0.0,0.0,0.0,1.0,19.185,92529.03
1.0,0.0,0.0,1.0,12.225,92541.26
1.0,1.0,1.0,1.0,10.159,92551.414
0.0,1.0,0.0,1.0,8.81,92560.23
1.0,1.0,0.0,1.0,12.241,92572.47
0.0,0.0,0.0,1.0,19.14,92591.61
0.0,1.0,1.0,1.0,10.141,92601.75
1.0,1.0,0.0,1.0,2.233,92603.984
0.0,1.0,0.0,1.0,19.041,92623.02
1.0,1.0,0.0,1.0,12.272,92635.3
0.0,0.0,0.0,1.0,18.949,92654.24
1.0,0.0,0.0,1.0,12.119,92666.36
1.0,1.0,1.0,1.0,10.069,92676.43
0.0,1.0,0.0,1.0,8.718,92685.15
1.0,1.0,0.0,1.0,12.083,92697.234
0.0,0.0,0.0,1.0,18.976,92716.21
0.0,1.0,1.0,1.0,10.138,92726.35
1.0,1.0,0.0,1.0,2.239,92728.59
0.0,1.0,0.0,1.0,19.083,92747.68
1.0,1.0,0.0,1.0,12.322,92760.0
0.0,0.0,0.0,1.0,18.896,92778.9
1.0,0.0,0.0,1.0,12.036,92790.94
1.0,1.0,1.0,1.0,9.996,92800.93
0.0,1.0,0.0,1.0,8.626,92809.555
1.0,1.0,0.0,1.0,11.968,92821.52
0.0,0.0,0.0,1.0,18.723,92840.25
0.0,1.0,1.0,1.0,9.922,92850.17
1.0,1.0,0.0,1.0,2.171,92852.34
0.0,1.0,0.0,1.0,18.736,92871.08
1.0,1.0,0.0,1.0,12.163,92883.24
0.0,0.0,0.0,1.0,18.829,92902.07
1.0,0.0,0.0,1.0,12.065,92914.13
1.0,1.0,1.0,1.0,10.04,92924.17
0.0,1.0,0.0,1.0,8.802,92932.98
1.0,1.0,0.0,1.0,12.27,92945.25
0.0,0.0,0.0,1.0,19.169,92964.42
0.0,1.0,1.0,1.0,10.157,92974.58
1.0,1.0,0.0,1.0,2.235,92976.81
0.0,1.0,0.0,1.0,19.046,92995.86
1.0,1.0,0.0,1.0,12.287,93008.15
0.0,0.0,0.0,1.0,18.793,93026.945
1.0,0.0,0.0,1.0,11.964,93038.91
1.0,1.0,1.0,1.0,9.943,93048.85
0.0,1.0,0.0,1.0,8.591,93057.445
1.0,1.0,0.0,1.0,11.901,93069.34
0.0,0.0,0.0,1.0,18.498,93087.84
0.0,1.0,1.0,1.0,9.751,93097.59
1.0,1.0,0.0,1.0,2.13,93099.73
0.0,1.0,0.0,1.0,18.388,93118.12
1.0,1.0,0.0,1.0,11.972,93130.086
0.0,0.0,0.0,1.0,18.488,93148.57
1.0,0.0,0.0,1.0,11.836,93160.41
1.0,1.0,1.0,1.0,9.837,93170.24
0.0,1.0,0.0,1.0,8.544,93178.79
1.0,1.0,0.0,1.0,11.837,93190.625
0.0,0.0,0.0,1.0,18.404,93209.03
0.0,1.0,1.0,1.0,9.717,93218.75
1.0,1.0,0.0,1.0,2.124,93220.875
0.0,1.0,0.0,1.0,18.153,93239.03
1.0,1.0,0.0,1.0,11.716,93250.75
0.0,0.0,0.0,1.0,17.928,93268.68
1.0,0.0,0.0,1.0,11.436,93280.12
1.0,1.0,1.0,1.0,9.5,93289.62
0.0,1.0,0.0,1.0,8.232,93297.85
1.0,1.0,0.0,1.0,11.409,93309.26
0.0,0.0,0.0,1.0,17.87,93327.125
0.0,1.0,1.0,1.0,9.552,93336.68
1.0,1.0,0.0,1.0,2.083,93338.766
0.0,1.0,0.0,1.0,17.994,93356.76
1.0,1.0,0.0,1.0,11.68,93368.44
0.0,0.0,0.0,1.0,17.967,93386.41
1.0,0.0,0.0,1.0,11.472,93397.875
1.0,1.0,1.0,1.0,9.541,93407.414
0.0,1.0,0.0,1.0,8.231,93415.65
1.0,1.0,0.0,1.0,11.433,93427.08
0.0,0.0,0.0,1.0,17.961,93445.04
0.0,1.0,1.0,1.0,9.679,93454.72
1.0,1.0,0.0,1.0,2.119,93456.836
0.0,1.0,0.0,1.0,18.216,93475.055
1.0,1.0,0.0,1.0,11.807,93486.86
0.0,0.0,0.0,1.0,18.167,93505.02
1.0,0.0,0.0,1.0,11.612,93516.63
1.0,1.0,1.0,1.0,9.647,93526.28
0.0,1.0,0.0,1.0,8.334,93534.62
1.0,1.0,0.0,1.0,11.561,93546.18
0.0,0.0,0.0,1.0,18.156,93564.336
0.0,1.0,1.0,1.0,9.737,93574.07
1.0,1.0,0.0,1.0,2.133,93576.2
0.0,1.0,0.0,1.0,18.356,93594.56
1.0,1.0,0.0,1.0,11.916,93606.48
0.0,0.0,0.0,1.0,18.387,93624.87
1.0,0.0,0.0,1.0,11.774,93636.64
1.0,1.0,1.0,1.0,9.798,93646.44
0.0,1.0,0.0,1.0,8.552,93654.99
1.0,1.0,0.0,1.0,11.873,93666.87
0.0,0.0,0.0,1.0,18.618,93685.484
0.0,1.0,1.0,1.0,9.968,93695.45
1.0,1.0,0.0,1.0,2.187,93697.64
0.0,1.0,0.0,1.0,18.77,93716.414
1.0,1.0,0.0,1.0,12.18,93728.59
0.0,0.0,0.0,1.0,18.712,93747.305
1.0,0.0,0.0,1.0,11.945,93759.25
1.0,1.0,1.0,1.0,9.938,93769.19
0.0,1.0,0.0,1.0,8.593,93777.78
1.0,1.0,0.0,1.0,11.918,93789.7
0.0,0.0,0.0,1.0,18.62,93808.32
0.0,1.0,1.0,1.0,9.86,93818.18
1.0,1.0,0.0,1.0,2.159,93820.336
0.0,1.0,0.0,1.0,18.575,93838.914
1.0,1.0,0.0,1.0,12.036,93850.95
0.0,0.0,0.0,1.0,18.558,93869.51
1.0,0.0,0.0,1.0,11.875,93881.38
1.0,1.0,1.0,1.0,9.877,93891.26
0.0,1.0,0.0,1.0,8.59,93899.85
1.0,1.0,0.0,1.0,11.9,93911.75
0.0,0.0,0.0,1.0,18.643,93930.39
0.0,1.0,1.0,1.0,9.931,93940.32
1.0,1.0,0.0,1.0,2.176,93942.5
0.0,1.0,0.0,1.0,18.647,93961.15
1.0,1.0,0.0,1.0,12.076,93973.23
0.0,0.0,0.0,1.0,18.563,93991.79
1.0,0.0,0.0,1.0,11.861,94003.65
1.0,1.0,1.0,1.0,9.86,94013.51
0.0,1.0,0.0,1.0,8.562,94022.07
1.0,1.0,0.0,1.0,11.872,94033.945
0.0,0.0,0.0,1.0,18.539,94052.484
0.0,1.0,1.0,1.0,9.812,94062.3
1.0,1.0,0.0,1.0,2.144,94064.44
0.0,1.0,0.0,1.0,18.593,94083.03
1.0,1.0,0.0,1.0,12.198,94095.23
0.0,0.0,0.0,1.0,18.804,94114.03
1.0,0.0,0.0,1.0,12.003,94126.03
1.0,1.0,1.0,1.0,9.961,94135.99
0.0,1.0,0.0,1.0,8.564,94144.555
1.0,1.0,0.0,1.0,11.889,94156.445
0.0,0.0,0.0,1.0,18.616,94175.06
0.0,1.0,1.0,1.0,9.939,94185.0
1.0,1.0,0.0,1.0,2.179,94187.18
0.0,1.0,0.0,1.0,18.586,94205.766
1.0,1.0,0.0,1.0,11.983,94217.75
0.0,0.0,0.0,1.0,18.507,94236.26
1.0,0.0,0.0,1.0,11.868,94248.125
1.0,1.0,1.0,1.0,9.874,94258.0
0.0,1.0,0.0,1.0,8.715,94266.72
1.0,1.0,0.0,1.0,12.253,94278.97
0.0,0.0,0.0,1.0,19.127,94298.09
0.0,1.0,1.0,1.0,10.103,94308.195
1.0,1.0,0.0,1.0,2.226,94310.42
0.0,1.0,0.0,1.0,19.208,94329.63
1.0,1.0,0.0,1.0,12.686,94342.32
0.0,0.0,0.0,1.0,19.409,94361.73
1.0,0.0,0.0,1.0,12.374,94374.1
1.0,1.0,1.0,1.0,10.276,94384.375
0.0,1.0,0.0,1.0,8.894,94393.266
1.0,1.0,0.0,1.0,12.309,94405.58
0.0,0.0,0.0,1.0,19.226,94424.805
0.0,1.0,1.0,1.0,10.191,94434.99
1.0,1.0,0.0,1.0,2.243,94437.234
0.0,1.0,0.0,1.0,19.219,94456.45
1.0,1.0,0.0,1.0,12.45,94468.91
0.0,0.0,0.0,1.0,19.138,94488.05
1.0,0.0,0.0,1.0,12.23,94500.27
1.0,1.0,1.0,1.0,10.147,94510.42
0.0,1.0,0.0,1.0,8.745,94519.164
1.0,1.0,0.0,1.0,12.121,94531.28
0.0,0.0,0.0,1.0,18.946,94550.23
0.0,1.0,1.0,1.0,10.014,94560.24
1.0,1.0,0.0,1.0,2.193,94562.44
0.0,1.0,0.0,1.0,18.827,94581.266
1.0,1.0,0.0,1.0,12.183,94593.445
0.0,0.0,0.0,1.0,18.774,94612.22
1.0,0.0,0.0,1.0,11.974,94624.195
1.0,1.0,1.0,1.0,9.94,94634.13
0.0,1.0,0.0,1.0,8.603,94642.734
1.0,1.0,0.0,1.0,11.915,94654.65
0.0,0.0,0.0,1.0,18.591,94673.24
0.0,1.0,1.0,1.0,9.804,94683.05
1.0,1.0,0.0,1.0,2.144,94685.19
0.0,1.0,0.0,1.0,18.431,94703.62
1.0,1.0,0.0,1.0,11.918,94715.54
0.0,0.0,0.0,1.0,18.286,94733.83
1.0,0.0,0.0,1.0,11.66,94745.484
1.0,1.0,1.0,1.0,9.686,94755.17
0.0,1.0,0.0,1.0,8.389,94763.56
1.0,1.0,0.0,1.0,11.619,94775.18
0.0,0.0,0.0,1.0,18.14,94793.32
0.0,1.0,1.0,1.0,9.6,94802.92
1.0,1.0,0.0,1.0,2.093,94805.016
0.0,1.0,0.0,1.0,18.079,94823.09
1.0,1.0,0.0,1.0,11.733,94834.83
0.0,0.0,0.0,1.0,18.136,94852.96
1.0,0.0,0.0,1.0,11.621,94864.58
1.0,1.0,1.0,1.0,9.659,94874.234
0.0,1.0,0.0,1.0,8.419,94882.66
1.0,1.0,0.0,1.0,11.669,94894.33
0.0,0.0,0.0,1.0,18.28,94912.61
0.0,1.0,1.0,1.0,9.766,94922.375
1.0,1.0,0.0,1.0,2.139,94924.516
0.0,1.0,0.0,1.0,18.313,94942.83
1.0,1.0,0.0,1.0,11.834,94954.664
0.0,0.0,0.0,1.0,18.174,94972.836
1.0,0.0,0.0,1.0,11.603,94984.44
1.0,1.0,1.0,1.0,9.611,94994.05
0.0,1.0,0.0,1.0,8.257,95002.305
1.0,1.0,0.0,1.0,11.47,95013.77
0.0,0.0,0.0,1.0,17.967,95031.74
0.0,1.0,1.0,1.0,9.617,95041.36
1.0,1.0,0.0,1.0,2.098,95043.46
0.0,1.0,0.0,1.0,18.219,95061.68
1.0,1.0,0.0,1.0,11.977,95073.66
0.0,0.0,0.0,1.0,18.461,95092.12
1.0,0.0,0.0,1.0,11.816,95103.93
1.0,1.0,1.0,1.0,9.816,95113.74
0.0,1.0,0.0,1.0,8.577,95122.32
1.0,1.0,0.0,1.0,11.936,95134.26
0.0,0.0,0.0,1.0,18.694,95152.95
0.0,1.0,1.0,1.0,9.997,95162.95
1.0,1.0,0.0,1.0,2.188,95165.14
0.0,1.0,0.0,1.0,18.611,95183.75
1.0,1.0,0.0,1.0,12.0,95195.75
0.0,0.0,0.0,1.0,18.493,95214.24
1.0,0.0,0.0,1.0,11.816,95226.055
1.0,1.0,1.0,1.0,9.821,95235.875
0.0,1.0,0.0,1.0,8.488,95244.36
1.0,1.0,0.0,1.0,11.78,95256.14
0.0,0.0,0.0,1.0,18.442,95274.586
0.0,1.0,1.0,1.0,9.821,95284.41
1.0,1.0,0.0,1.0,2.145,95286.555
0.0,1.0,0.0,1.0,18.483,95305.04
1.0,1.0,0.0,1.0,11.999,95317.04
0.0,0.0,0.0,1.0,18.41,95335.445
1.0,0.0,0.0,1.0,11.761,95347.2
1.0,1.0,1.0,1.0,9.751,95356.95
0.0,1.0,0.0,1.0,8.442,95365.4
1.0,1.0,0.0,1.0,11.713,95377.11
0.0,0.0,0.0,1.0,18.439,95395.55
0.0,1.0,1.0,1.0,9.992,95405.54
1.0,1.0,0.0,1.0,2.199,95407.734
0.0,1.0,0.0,1.0,18.907,95426.64
1.0,1.0,0.0,1.0,12.277,95438.914
0.0,0.0,0.0,1.0,19.083,95458.0
1.0,0.0,0.0,1.0,12.343,95470.34
1.0,1.0,1.0,1.0,10.272,95480.62
0.0,1.0,0.0,1.0,8.939,95489.555
1.0,1.0,0.0,1.0,12.396,95501.95
